Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,UV Response Dn,50/144,2.370629306552968e-05,4.233266618844586e-05,0,0,2.146680624430043,22.861654945576724,PHF3;NRP1;CDKN1B;CELF2;SERPINE1;PTEN;ICA1;PIK3CD;PRDM2;LAMC1;NR3C1;TENT4A;IGF1R;SYNE1;NIPBL;EFEMP1;MYC;AKT3;PDGFRB;WDR37;SFMBT1;DUSP1;ATRX;DYRK1A;TGFBR2;RASA2;MGLL;MT1E;NOTCH2;YTHDC1;SRI;TFPI;ADD3;ATXN1;MTA1;GRK5;ERBB2;FYN;CAP2;NEK7;ATP2B4;ATP2B1;NFKB1;DAB2;COL3A1;COL1A2;COL5A2;BHLHE40;PMP22;CDK13
MSigDB_Hallmark_2020,DNA Repair,51/150,3.7585856997427545e-05,6.480320171970266e-05,0,0,2.0789016496779054,21.18168509916887,ELL;MPG;SEC61A1;PNP;ZNRD1;PDE4B;NELFB;POLL;GPX4;NCBP2;NME4;GTF2F1;RBX1;DDB2;NME1;DDB1;DAD1;POLR1D;HCLS1;SRSF6;TP53;EIF1B;VPS28;POM121;GTF2A2;GTF3C5;SUPT4H1;AK3;XPC;AAAS;SDCBP;DGUOK;POLR2A;TAF1C;POLR2F;POLR2G;POLR2K;DUT;POLR3GL;PDE6G;RPA2;SSRP1;SUPT5H;POLE4;NUDT21;ERCC3;ERCC1;RPA3;IMPDH2;ITPA;ADA
MSigDB_Hallmark_2020,Unfolded Protein Response,41/113,3.941050491545643e-05,6.568417485909405e-05,0,0,2.29607723234368,23.285617093955928,EIF4A2;ERO1A;EIF4A1;SHC1;CXXC1;IFIT1;HERPUD1;RPS14;EXOSC5;TATDN2;EXOSC4;KIF5B;STC2;CCL2;SEC11A;SEC31A;TSPYL2;NOP56;ZBTB17;TTC37;XBP1;NPM1;HSPA5;IMP3;WFS1;FUS;EDEM1;EEF2;LSM4;YWHAZ;ERN1;DNAJC3;SPCS3;SPCS1;DDIT4;NABP1;CALR;ATP6V0D1;DCP1A;DCP2;ATF4
MSigDB_Hallmark_2020,E2F Targets,63/200,7.068215940385441e-05,0.0001140034829094426,0,0,1.8569677383406695,17.747630001010425,CDKN1A;NUP107;CDKN1B;TFRC;MCM7;HMGB2;PSIP1;SMC6;CTCF;SMC4;PNN;SYNCRIP;XPO1;MYC;STMN1;NBN;LBR;TMPO;EED;TUBB;KIF22;SMC1A;DCK;NME1;CDC25B;ILF3;DDX39A;SRSF2;MCM3;LUC7L3;MCM5;TP53;SLBP;PRPS1;DNMT1;SRSF1;TBRG4;TRA2B;EXOSC8;POLD2;LYAR;NOP56;RANBP1;XRCC6;DUT;CBX5;RPA1;RPA2;NAP1L1;PA2G4;DEK;SSRP1;MLH1;POLE4;NUDT21;PHF5A;NASP;RPA3;ANP32E;HNRNPD;TACC3;RAN;CDKN3
MSigDB_Hallmark_2020,Coagulation,46/138,0.00014982585550982124,0.0002341028992340957,0,0,2.0160881682290346,17.7537468062552,ARF4;C1QA;SPARC;SERPINA1;CFH;WDR1;C1S;LRP1;PEF1;C1R;SERPINE1;CFI;PLEK;PLAT;FURIN;C2;C3;THBD;CTSK;CAPN2;S100A13;CTSH;TIMP3;FYN;LTA4H;RAC1;HMGCS2;A2M;CTSB;ANXA1;GSN;VWF;MMP2;ITGA2;TFPI2;GNG12;MMP9;BMP1;GNB2;APOC1;PECAM1;SERPING1;CD9;ISCU;LGMN;FBN1
MSigDB_Hallmark_2020,Angiogenesis,17/36,0.0002102309559933492,0.0003185317515050746,0,0,3.597850259451445,30.46409132165929,NRP1;POSTN;LUM;FSTL1;PTK2;SERPINA5;THBD;VCAN;COL3A1;CCND2;COL5A2;SLCO2A1;SPP1;ITGAV;S100A4;TNFRSF21;FGFR1
MSigDB_Hallmark_2020,Cholesterol Homeostasis,27/74,0.0007019991715872782,0.0010323517229224,0,0,2.311777770624779,16.787155372224685,SEMA3B;ANTXR2;CXCL16;ACTG1;LGALS3;MAL2;GUSB;S100A11;FDPS;ABCA2;TNFRSF12A;ECH1;ANXA5;PLAUR;SREBF2;PNRC1;SQLE;PLSCR1;FABP5;SCD;ETHE1;FASN;CD9;MVD;TRIB3;DHCR7;LGMN
MSigDB_Hallmark_2020,TGF-beta Signaling,21/54,0.0010405116326783,0.0014864451895405,0,0,2.5592328114986724,17.576920311278073,PPP1R15A;BMPR2;SLC20A1;HDAC1;IFNGR2;SERPINE1;UBE2D3;ARID4B;FURIN;RHOA;PPP1CA;NCOR2;FKBP1A;RAB31;FNTA;CDH1;ID2;ID3;JUNB;SPTBN1;ENG
MSigDB_Hallmark_2020,heme Metabolism,57/200,0.0022919562788616,0.00318327260953,0,0,1.6065580760702711,9.765221568131986,BTG2;NARF;TFRC;CPOX;NR3C1;AQP3;CCDC28A;CCND3;UROD;RNF19A;PGLS;CLIC2;FBXO7;RBM5;CTSB;MAP2K3;CAST;BNIP3L;KHNYN;NCOA4;RAD23A;TENT5C;KAT2B;CAT;BMP2K;BLVRB;TOP1;OPTN;KDM7A;USP15;GYPC;IGSF3;EPB41;MGST3;HTRA2;PPOX;ADD1;C3;SDCBP;SEC14L1;UCP2;DCAF11;MARK3;MPP1;RBM38;SLC10A3;NEK7;KLF3;MFHAS1;ARL2BP;MKRN1;ACKR1;YPEL5;LRP10;LPIN2;EZH1;PICALM
MSigDB_Hallmark_2020,Fatty Acid Metabolism,45/158,0.0062845762941813,0.0084926706678126,0,0,1.6032089732899373,8.12771936082307,ODC1;RAP1GDS1;CPOX;CD1D;PDHB;ENO2;HSD17B11;PTS;LDHA;LGALS1;UROD;IDH3B;NBN;HMGCS2;CD36;ACAA1;GLUL;ACADS;S100A10;YWHAH;MDH1;ELOVL5;MDH2;IDH3G;ECH1;ACSL5;ACSL4;DHCR24;SDHD;MIF;SDHA;PRDX6;INMT;GRHPR;UGDH;FASN;APEX1;PSME1;SMS;ERP29;SUCLG1;SERINC1;XIST;BMPR1B;MGLL
MSigDB_Hallmark_2020,Wnt-beta Catenin Signaling,15/42,0.0127179993587031,0.0167342096825041,0,0,2.231718898385565,9.740866086342807,NOTCH1;LEF1;TCF7;HDAC11;CUL1;AXIN1;CSNK1E;RBPJ;NCOR2;NCSTN;KAT2A;CCND2;MYC;NUMB;TP53
MSigDB_Hallmark_2020,Myogenesis,52/200,0.0223109937236822,0.0286038381072849,0,0,1.4138749254202183,5.376507864014398,EIF4A2;ITGB1;ACHE;CDKN1A;SPARC;ITGB5;ITGB4;HSPB8;LSP1;MB;SPEG;CD36;SPTAN1;GABARAPL2;TPM3;GPX3;PPP1R3C;COL4A2;BIN1;TNNT1;ADAM12;APLNR;COL6A3;MYH9;CRYAB;TAGLN;COL15A1;NOTCH1;FLII;CNN3;ABLIM1;SYNGR2;ERBB3;STC2;IGFBP7;MEF2D;SPDEF;SH2B1;SVIL;NQO1;PRNP;FDPS;GSN;GADD45B;PDE4DIP;TPD52L1;SORBS3;COL3A1;SCD;BHLHE40;PLXNB2;AGRN
MSigDB_Hallmark_2020,Notch Signaling,11/32,0.0404940691535026,0.0506175864418783,0,0,2.102867666403578,6.743054946510205,NOTCH2;APH1A;LFNG;KAT2A;NOTCH1;CCND1;CUL1;DTX2;HES1;SKP1;RBX1
MSigDB_Hallmark_2020,Myc Targets V2,17/58,0.0574527458558545,0.0700643242144567,0,0,1.6650022083721845,4.756565788482816,NOP56;DDX18;DUSP2;NPM1;CBX3;PPAN;IMP4;PA2G4;TBRG4;HSPD1;EXOSC5;MYBBP1A;MYC;PES1;MCM5;MAP3K6;FARSA
MSigDB_Hallmark_2020,Xenobiotic Metabolism,49/200,0.0663766760474997,0.0771821814505811,0,0,1.3045954623000149,3.5385971889406966,CYFIP2;SERPINE1;SPINT2;CSAD;COMT;ETS2;CNDP2;MT2A;ALDH2;KYNU;PDK4;LONP1;CD36;UPP1;PTGDS;IL1R1;GSTO1;ELOVL5;IGFBP4;ECH1;SSR3;DHPS;UGDH;NPC1;CAT;BLVRB;IRF8;FBLN1;NDRG2;ADH5;PTS;PSMB10;HSD11B1;PGRMC1;DDT;HMOX1;APOE;NQO1;JUP;TMEM176B;PYCR1;FAH;ESR1;AP4B1;SLC6A6;DHRS7;ID2;FAS;LPIN2
MSigDB_Hallmark_2020,Glycolysis,49/200,0.0663766760474997,0.0771821814505811,0,0,1.3045954623000149,3.5385971889406966,ERO1A;B4GALT1;HDLBP;ENO2;STMN1;PGLS;ME2;GUSB;IL13RA1;TPI1;CHPF2;PGAM1;AKR1A1;MIF;DCN;VCAN;CLDN3;PKM;HAX1;ELF3;DDIT4;TFF3;SLC25A10;RBCK1;FKBP4;CD44;TSTA3;PRPS1;CXCR4;AK3;GLRX;TXN;LDHA;UGP2;CHST12;STC2;GPC1;PGK1;ANKZF1;MDH1;HSPA5;MDH2;ISG20;NASP;SDC1;TGFBI;AGRN;PFKP;GALK1
MSigDB_Hallmark_2020,Apical Surface,13/44,0.0845781081841053,0.0961114865728469,0,0,1.6833198249311072,4.157934320683933,LYN;B4GALT1;CRYBG1;PLAUR;HSPB1;ADAM10;THY1;GATA3;IL2RG;SULF2;IL2RB;FLOT2;MAL
MSigDB_Hallmark_2020,Pperoxisome,26/104,0.1234220416252384,0.1371356018058204,0,0,1.3384589530291573,2.8002509613527926,CRABP2;SEMA3C;CTBP1;MVP;VPS4B;HSD17B11;PRDX5;ATXN1;SCP2;ACAA1;YWHAH;GSTK1;FDPS;CADM1;ELOVL5;CNBP;ECH1;ACSL5;ACSL4;DHCR24;SOD2;SULT2B1;ERCC3;ERCC1;CAT;ITGB1BP1
MSigDB_Hallmark_2020,Hedgehog Signaling,10/36,0.1660080776473384,0.1804435626601504,0,0,1.54319318642693,2.771141065174985,NRP1;ACHE;TLE3;ADGRG1;DPYSL2;MYH9;THY1;CELSR1;ETS2;PML
MSigDB_Hallmark_2020,Pancreas Beta Cells,6/40,0.8376192524645332,0.8910843111324821,0,0,0.7069888903642721,0.1252725169983946,SPCS1;MAFB;AKT3;SEC11A;FOXO1;SRP9
MSigDB_Hallmark_2020,Bile Acid Metabolism,16/112,0.9528631300451104,0.9925657604636569,0,0,0.6667923895733803,0.0321954075667885,ABCA1;PEX16;GSTK1;ABCA2;ACSL5;DHCR24;HSD17B11;SULT2B1;CH25H;PRDX5;ATXN1;SCP2;NPC1;LCK;CAT;OPTN
MSigDB_Hallmark_2020,KRAS Signaling Dn,25/200,0.998042411861116,0.9996358639312144,0,0,0.5699884792626728,0.0011168962547612,BTG2;CPB1;CALML5;GTF3C5;CLSTN3;MAST3;PTPRJ;CELSR2;IFI44L;LFNG;TCL1A;EFHD1;CAMK1D;IGFBP2;KRT5;TENT5C;CD40LG;KRT15;SELENOP;SIDT1;COQ8A;PDCD1;SGK1;BMPR1B;GPRC5C
MSigDB_Hallmark_2020,Spermatogenesis,13/135,0.9996358639312144,0.9996358639312144,0,0,0.425292445835736,0.0001548925219996249,TLE4;CSNK2A2;HSPA2;CHFR;PGS1;ARL4A;CAMK4;PHKG2;VDAC3;MAP7;NF2;IP6K1;CDKN3
